Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,V_TAT,C_TAT,Canceled_Rides_by_Customer,Canceled_Rides_by_Driver,Reasons for canceling by Customer,Reasons for canceling by Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Payment_Method,Ride_Distance,Driver_Ratings,Customer_Rating
21-04-2025,14:40:00,CNR8052776722,Success,CUST7883,Mini,Chharodi,Jamialpur,13.92,6.78,,,,,,,338.7,Wallet,3.27,3.8,3.8
13-04-2025,23:59:00,CNR4438872958,Success,CUST2987,Prime Plus,Paldi,Ashram Road,10.82,11.14,,,,,,,171.132,Debit Card,19.6,3.6,4.4
16-04-2025,16:22:00,CNR9100366498,Incomplete,CUST6234,Prime Sedan,Ashram Road,Thaltej,,,,,,,Yes,Other Issue,,,,,
16-04-2025,10:46:00,CNR7102767107,Success,CUST1380,Mini,Bopal,Ashram Road,11.01,14.36,,,,,,,983.89,Cash,18.27,4.3,3.2
10-04-2025,06:47:00,CNR1509120855,Success,CUST6583,Prime Sedan,Hansol,Naranpura,7.56,7.12,,,,,,,756.06,UPI,3.65,4,3.7
13-04-2025,06:37:00,CNR7196807068,Success,CUST1508,Prime Sedan,New Ranip,Sabarmati,12.08,5.12,,,,,,,367.836,Debit Card,16.56,3.1,4.3
18-04-2025,12:34:00,CNR9112747780,Success,CUST6857,Auto,Maninagar,Ambawadi,3.24,12.38,,,,,,,797.14,UPI,21.78,4.1,3
02-04-2025,20:06:00,CNR6882285120,Incomplete,CUST7918,Auto,Prahlad Nagar,Memnagar,,,,,,,Yes,Other Issue,,,,,
09-04-2025,20:41:00,CNR8151838066,Success,CUST9369,Prime Plus,Gota,Ellis Bridge,14.89,19.42,,,,,,,790.08,Credit Card,5.76,3.4,4
07-04-2025,19:44:00,CNR3202288779,Success,CUST7497,Bike,Vatva,Meghaninagar,8.93,11.29,,,,,,,549.4,Cash,18.28,4.6,4.4
15-04-2025,12:32:00,CNR8426425689,Success,CUST5543,Prime SUV,Shahpur,Naroda,8.8,8.18,,,,,,,143.86,UPI,14.39,4.5,3.4
22-04-2025,01:13:00,CNR3761893779,Success,CUST3739,Prime Plus,Memnagar,Ambawadi,10.77,9.85,,,,,,,119.86,Wallet,7.31,3.8,3.2
16-04-2025,07:01:00,CNR6689788065,Incomplete,CUST2586,Bike,Isanpur,Science City,,,,,,,Yes,Other Issue,,,,,
02-04-2025,21:25:00,CNR8230734635,Success,CUST3420,Mini,Odhav,Ghodasar,7.04,11.49,,,,,,,121.73,Cash,14.11,4.9,4.9
04-04-2025,19:36:00,CNR8490828994,Success,CUST6723,Mini,Vasna,Lal Darwaja,7.97,19.77,,,,,,,741.77,Wallet,21.49,4.5,3.8
17-04-2025,20:20:00,CNR4285001794,Success,CUST4539,Prime Plus,Vasna,Chandkheda,3.17,9.82,,,,,,,447.33,Cash,15.08,3.8,3.2
10-04-2025,22:14:00,CNR6473107653,Success,CUST4601,Prime SUV,Manek Chowk,Sabarmati,7.75,13.98,,,,,,,266.06,Cash,17.32,3.1,4
30-04-2025,20:25:00,CNR4172372510,Canceled by Driver,CUST5238,Prime Sedan,Hansol,Science City,,,,,Yes,More than permitted people in there,,,,,,,
06-04-2025,02:10:00,CNR6230752807,Success,CUST2407,Prime Plus,Ranip,Chandkheda,12.47,16.53,,,,,,,159.276,Debit Card,12.35,3.9,3.3
10-04-2025,02:16:00,CNR9533657862,Canceled by Driver,CUST6064,Bike,Thaltej,Gota,,,,,Yes,Customer was coughing/sick,,,,,,,
16-04-2025,20:03:00,CNR5582565431,Success,CUST9164,Prime Plus,Isanpur,Ashram Road,13.61,16.16,,,,,,,170.07,Credit Card,3.32,4.5,4.3
10-04-2025,11:19:00,CNR5834409738,Canceled by Customer,CUST9304,Bike,CG Road,CG Road,,,Yes,Change of plans,,,,,,,,,
13-04-2025,08:04:00,CNR1619537580,Success,CUST9281,Prime SUV,Ashram Road,CG Road,6.75,17.98,,,,,,,326.892,Wallet,14.16,4.3,4.3
21-04-2025,05:35:00,CNR8340503751,Success,CUST6680,eBike,Ambawadi,Juhapura,9.07,5.88,,,,,,,329.31,Wallet,18.87,3.3,4.2
14-04-2025,13:01:00,CNR7768029445,Success,CUST4061,Prime Plus,Vastrapur,Memnagar,8.7,6.93,,,,,,,78.37,Credit Card,24.38,3.4,4.3
23-04-2025,14:08:00,CNR7848529808,Canceled by Driver,CUST6265,Prime SUV,Ghodasar,Maninagar,,,,,Yes,More than permitted people in there,,,,,,,
15-04-2025,07:43:00,CNR8288066447,Success,CUST6817,Auto,Kubernagar,Paldi,11.24,14.91,,,,,,,97.54,Debit Card,20.6,4.2,3.5
14-04-2025,06:30:00,CNR2607044172,Canceled by Driver,CUST7730,Mini,Paldi,New Ranip,,,,,Yes,More than permitted people in there,,,,,,,
28-04-2025,08:27:00,CNR5006985431,Success,CUST8659,Mini,Ambawadi,Shahpur,10.21,12.63,,,,,,,402.2,Wallet,8.9,3.8,4.2
11-04-2025,14:16:00,CNR4865160020,Success,CUST9544,Bike,Shahpur,Bodakdev,3.18,19.87,,,,,,,439.85,Debit Card,22.74,3.4,4.6
02-04-2025,15:30:00,CNR8511060430,Success,CUST8123,Prime Sedan,Naranpura,CG Road,4.76,11.9,,,,,,,273.65,Wallet,6.37,4,4.7
04-04-2025,10:02:00,CNR7693328929,Success,CUST7444,Auto,Amraiwadi,Odhav,8.87,14.06,,,,,,,346.61,Credit Card,17.42,3.8,3.5
15-04-2025,05:39:00,CNR3389270393,Success,CUST8367,Prime Sedan,Jamialpur,Kubernagar,11.97,16.63,,,,,,,948.59,Wallet,4.06,4.1,4.4
15-04-2025,14:31:00,CNR2937549325,Success,CUST7450,Mini,Drive-In,Amraiwadi,14.84,12.56,,,,,,,239.46,Wallet,5.27,4.1,3.2
21-04-2025,02:50:00,CNR4073244428,Canceled by Driver,CUST3054,eBike,Paldi,Memnagar,,,,,Yes,Personal & Car related issue,,,,,,,
13-04-2025,23:53:00,CNR9955633008,Success,CUST6270,Prime SUV,Manek Chowk,Vejalpur,13.61,17.06,,,,,,,89.652,Wallet,13.21,4.9,3.2
13-04-2025,20:48:00,CNR1036046565,Canceled by Driver,CUST8761,Mini,Amraiwadi,Narol,,,,,Yes,Personal & Car related issue,,,,,,,
05-04-2025,14:25:00,CNR1920340645,Success,CUST9805,Mini,Ambawadi,Thaltej,13.7,12.91,,,,,,,966.24,Cash,8.51,4.8,4.8
21-04-2025,02:57:00,CNR2027680498,Success,CUST9580,Prime SUV,Naranpura,Ghodasar,14.75,12.1,,,,,,,1253.72,Wallet,3.43,3,3.6
08-04-2025,16:27:00,CNR5430664083,Success,CUST4154,Prime SUV,Satellite,Drive-In,9.91,5.85,,,,,,,673.33,Debit Card,24.36,4.1,3.9
20-04-2025,22:10:00,CNR1754352599,Success,CUST5284,Mini,Kalupur,Thaltej,9.16,9.78,,,,,,,132.924,UPI,14.41,3.6,4.6
01-04-2025,13:11:00,CNR1947384785,Success,CUST3505,Prime Sedan,Jamialpur,Kubernagar,14.3,5.26,,,,,,,939.3,Credit Card,23.72,4,4.2
30-04-2025,09:40:00,CNR5946731496,Incomplete,CUST5808,Prime Sedan,Danilimda,Vastrapur,,,,,,,Yes,Vehicle Breakdown,,,,,
25-04-2025,20:31:00,CNR3717552871,Canceled by Driver,CUST6573,Auto,Ambawadi,Manek Chowk,,,,,Yes,Customer related issue,,,,,,,
14-04-2025,17:03:00,CNR1283758028,Success,CUST6545,Auto,Danilimda,Vasna,9.69,6.22,,,,,,,288.86,Credit Card,19,4.1,3.8
24-04-2025,22:24:00,CNR4284787418,Canceled by Driver,CUST4261,eBike,Manek Chowk,Naroda,,,,,Yes,Customer was coughing/sick,,,,,,,
11-04-2025,00:16:00,CNR9105523526,Success,CUST2041,Prime Sedan,Shahpur,Vatva,9.06,11.91,,,,,,,750.99,UPI,20.15,3.2,3.1
16-04-2025,05:46:00,CNR1935942330,Success,CUST1549,Prime Sedan,Drive-In,Dariapur,12.01,10.48,,,,,,,914.86,Wallet,13.06,4.9,3.3
24-04-2025,01:31:00,CNR3350397035,Incomplete,CUST8895,Prime SUV,Sola,Ghodasar,,,,,,,Yes,Vehicle Breakdown,,,,,
30-04-2025,10:02:00,CNR8471756512,Incomplete,CUST1013,Prime Plus,Narol,Drive-In,,,,,,,Yes,Other Issue,,,,,
14-04-2025,21:38:00,CNR1237285697,Canceled by Customer,CUST1651,Prime Sedan,Naroda,Hansol,,,Yes,AC is Not working,,,,,,,,,
02-04-2025,11:27:00,CNR9966916663,Success,CUST6792,Prime Sedan,Dariapur,Sola,3.83,9.97,,,,,,,70.59,Debit Card,17.73,5,4.6
14-04-2025,07:15:00,CNR7856233165,Success,CUST6270,Prime Sedan,Isanpur,Narol,14.93,8.48,,,,,,,167.27,UPI,9.2,4,4.4
27-04-2025,16:12:00,CNR5759212367,Canceled by Customer,CUST7395,Prime Plus,Vastrapur,Odhav,,,Yes,AC is Not working,,,,,,,,,
21-04-2025,01:07:00,CNR7592142175,Success,CUST9939,Prime SUV,Naroda,Asarwa,5.11,10.41,,,,,,,285.83,Cash,14.89,3.6,3.6
12-04-2025,05:56:00,CNR2612822925,Success,CUST5518,Mini,Danilimda,Maninagar,8.19,12.36,,,,,,,77.664,Credit Card,1.22,3.7,4
01-04-2025,04:21:00,CNR5451502546,Incomplete,CUST5261,Auto,Isanpur,Danilimda,,,,,,,Yes,Customer Demand,,,,,
09-04-2025,18:11:00,CNR8945544225,Success,CUST5491,Bike,Chandkheda,Bopal,3.79,6.21,,,,,,,392.37,UPI,21.13,4.1,4.2
14-04-2025,20:42:00,CNR7546869465,Success,CUST9709,Mini,Ambawadi,Memnagar,14.7,19.64,,,,,,,220.08,Credit Card,21.39,3.4,4.2
15-04-2025,20:57:00,CNR4532646402,Success,CUST8352,Bike,Saraspur,Saraspur,8.18,8.93,,,,,,,960.87,UPI,5.16,3.4,4.9
03-04-2025,02:38:00,CNR2429266454,Success,CUST3403,eBike,Gomtipur,Ashram Road,3.91,19.46,,,,,,,473.03,Wallet,14.85,4.4,3.6
27-04-2025,00:48:00,CNR4570418940,Canceled by Driver,CUST4332,Prime Sedan,Vasna,Vastrapur,,,,,Yes,Customer was coughing/sick,,,,,,,
06-04-2025,01:37:00,CNR3210531267,Canceled by Driver,CUST8004,Prime SUV,Jamialpur,Hansol,,,,,Yes,Customer related issue,,,,,,,
09-04-2025,01:31:00,CNR2850332573,Success,CUST1943,Prime SUV,Satellite,Navrangpura,12.04,5.29,,,,,,,314.19,Credit Card,20.16,3.5,4.6
01-04-2025,16:15:00,CNR3042895964,Success,CUST6708,Prime SUV,Vatva,Thaltej,6.59,15.53,,,,,,,817.89,Debit Card,11.66,3,4.1
12-04-2025,04:13:00,CNR8797463493,Success,CUST7948,Prime Plus,Bopal,Prahlad Nagar,5.44,17.96,,,,,,,173.028,UPI,15.95,3.6,3.9
18-04-2025,02:08:00,CNR4280276595,Incomplete,CUST5220,Bike,Vasna,Amraiwadi,,,,,,,Yes,Customer Demand,,,,,
17-04-2025,22:07:00,CNR9264768667,Success,CUST7848,Bike,Lal Darwaja,Hansol,4.39,5.77,,,,,,,989.48,Cash,2.93,3.6,4.7
07-04-2025,06:09:00,CNR9256794946,Success,CUST6966,eBike,Hansol,New Ranip,14.03,13.67,,,,,,,1022.48,Debit Card,19.86,3.1,4.5
25-04-2025,08:57:00,CNR7553935074,Success,CUST9563,Prime Plus,Shahpur,Lal Darwaja,7.07,8.59,,,,,,,262.29,Wallet,14.72,4.4,4.2
27-04-2025,05:02:00,CNR9960306592,Canceled by Customer,CUST1452,Prime SUV,Naranpura,Ranip,,,Yes,Driver asked to cancel,,,,,,,,,
07-04-2025,17:09:00,CNR8260992969,Success,CUST8847,Mini,Amraiwadi,Naroda,10.05,11.54,,,,,,,240.96,Credit Card,6.64,4.6,4
17-04-2025,20:51:00,CNR8514680681,Success,CUST7167,eBike,Juhapura,Hansol,8.71,11.56,,,,,,,250.31,Cash,6.91,4.6,3.4
02-04-2025,19:15:00,CNR9097516604,Success,CUST9071,Prime SUV,Bopal,Danilimda,11.63,15.37,,,,,,,447.51,Credit Card,19.74,3.7,3.8
14-04-2025,03:20:00,CNR9808232138,Canceled by Driver,CUST2781,Bike,Bodakdev,Amraiwadi,,,,,Yes,More than permitted people in there,,,,,,,
30-04-2025,00:13:00,CNR3023671633,Canceled by Driver,CUST4304,Prime SUV,Shahpur,Isanpur,,,,,Yes,More than permitted people in there,,,,,,,
06-04-2025,02:06:00,CNR5183514930,Success,CUST7136,Prime Sedan,Odhav,Vatva,6.51,10.68,,,,,,,482.88,Wallet,17.82,3.4,3.4
28-04-2025,23:49:00,CNR8519920187,Success,CUST6404,Prime Sedan,Paldi,Thaltej,11.19,10.53,,,,,,,68.88,Cash,12.52,3.9,4.4
22-04-2025,16:16:00,CNR6094160170,Canceled by Driver,CUST9291,Mini,Dariapur,Ranip,,,,,Yes,Customer related issue,,,,,,,
16-04-2025,14:08:00,CNR9347833990,Canceled by Customer,CUST1749,Prime Sedan,Navrangpura,CG Road,,,Yes,Driver is not moving towards pickup location,,,,,,,,,
02-04-2025,04:44:00,CNR3420993604,Success,CUST7367,Prime Plus,Chharodi,Science City,5.84,18.95,,,,,,,598.4,Debit Card,8.71,3,3.6
24-04-2025,11:07:00,CNR8953361619,Canceled by Driver,CUST9786,eBike,Behrampura,Amraiwadi,,,,,Yes,Customer related issue,,,,,,,
16-04-2025,10:01:00,CNR6681074573,Success,CUST3291,Prime Plus,Thaltej,Juhapura,9.66,16.33,,,,,,,166.86,Cash,24.45,4.3,3
22-04-2025,18:20:00,CNR3498563764,Success,CUST6931,Prime Plus,Nikol,Paldi,11.68,5.98,,,,,,,190.76,Wallet,22.4,4.7,4.6
30-04-2025,02:59:00,CNR8222405461,Incomplete,CUST9700,Bike,Juhapura,Satellite,,,,,,,Yes,Vehicle Breakdown,,,,,
27-04-2025,13:49:00,CNR8725058482,Canceled by Driver,CUST5923,Bike,Vejalpur,Ashram Road,,,,,Yes,Customer was coughing/sick,,,,,,,
08-04-2025,11:31:00,CNR4719242052,Canceled by Driver,CUST1168,Mini,Sabarmati,Navrangpura,,,,,Yes,Personal & Car related issue,,,,,,,
29-04-2025,15:47:00,CNR2854698103,Canceled by Customer,CUST5704,Prime SUV,Odhav,Behrampura,,,Yes,Driver is not moving towards pickup location,,,,,,,,,
11-04-2025,03:40:00,CNR3391657731,Success,CUST9297,eBike,Science City,Chharodi,14.65,15.27,,,,,,,155.66,Wallet,21.18,4.8,3.2
20-04-2025,02:29:00,CNR3959105717,Canceled by Customer,CUST5716,Prime Sedan,Prahlad Nagar,Sabarmati,,,Yes,AC is Not working,,,,,,,,,
06-04-2025,21:14:00,CNR1704152342,Success,CUST4000,Auto,Odhav,Bopal,3.47,13.27,,,,,,,595.104,Credit Card,15.35,3.4,5
26-04-2025,11:13:00,CNR1474546359,Canceled by Driver,CUST5102,Auto,Vatva,Kalupur,,,,,Yes,Customer related issue,,,,,,,
15-04-2025,00:27:00,CNR3966700330,Incomplete,CUST6840,Prime Sedan,Gomtipur,Saraspur,,,,,,,Yes,Other Issue,,,,,
22-04-2025,11:20:00,CNR8823178895,Success,CUST6972,Mini,Odhav,Sabarmati,14.57,13.22,,,,,,,775.15,Debit Card,19.27,3.1,3.1
18-04-2025,22:08:00,CNR2362096676,Success,CUST9125,Auto,Nikol,Maninagar,6.61,18.72,,,,,,,1614.22,Debit Card,14.44,4.8,3.4
02-04-2025,02:25:00,CNR5124503509,Canceled by Driver,CUST9351,eBike,Vastrapur,Naroda,,,,,Yes,Personal & Car related issue,,,,,,,
30-04-2025,02:10:00,CNR1250495449,Canceled by Driver,CUST8795,Auto,Naroda,Kubernagar,,,,,Yes,Customer related issue,,,,,,,
15-04-2025,01:03:00,CNR8462847513,Success,CUST3097,Mini,Bodakdev,Ranip,9.67,6.65,,,,,,,417.19,Wallet,20.49,3.4,4.1
17-04-2025,01:54:00,CNR9645542666,Success,CUST4409,eBike,Behrampura,Satellite,4.77,10.59,,,,,,,411.3,Debit Card,13.32,4.9,3.2
02-04-2025,15:28:00,CNR1282602717,Incomplete,CUST8809,Mini,Meghaninagar,Nikol,,,,,,,Yes,Customer Demand,,,,,
21-04-2025,15:19:00,CNR8456424173,Canceled by Driver,CUST1189,eBike,Dariapur,Drive-In,,,,,Yes,More than permitted people in there,,,,,,,
01-04-2025,23:06:00,CNR3640998980,Incomplete,CUST3177,Mini,Nikol,Naranpura,,,,,,,Yes,Customer Demand,,,,,
18-04-2025,22:54:00,CNR5501765144,Canceled by Customer,CUST8893,eBike,Sola,Kalupur,,,Yes,AC is Not working,,,,,,,,,
23-04-2025,01:40:00,CNR7225321902,Success,CUST2763,Prime Plus,Maninagar,Vasna,6.51,9.77,,,,,,,287.1,Credit Card,22.79,4.1,4
03-04-2025,20:33:00,CNR5536772947,Success,CUST2186,Auto,Amraiwadi,CG Road,4.45,15.02,,,,,,,295.26,Wallet,23.25,4.6,3.8
02-04-2025,11:30:00,CNR5091549558,Incomplete,CUST4394,Mini,Chharodi,Danilimda,,,,,,,Yes,Other Issue,,,,,
29-04-2025,17:50:00,CNR2722870376,Incomplete,CUST4948,eBike,Bopal,Chharodi,,,,,,,Yes,Vehicle Breakdown,,,,,
26-04-2025,08:54:00,CNR6137677213,Canceled by Driver,CUST8674,Bike,New Ranip,Asarwa,,,,,Yes,Customer related issue,,,,,,,
08-04-2025,05:56:00,CNR1060069097,Canceled by Driver,CUST8584,Prime Plus,CG Road,Vastrapur,,,,,Yes,More than permitted people in there,,,,,,,
14-04-2025,12:36:00,CNR8251555518,Success,CUST8717,eBike,Lal Darwaja,Gomtipur,11.03,10.08,,,,,,,656.33,UPI,6.79,3,4.7
04-04-2025,17:58:00,CNR1375008275,Success,CUST6751,Prime SUV,Ranip,Jamialpur,7.98,11.28,,,,,,,671.51,Debit Card,9.24,3.7,3.9
15-04-2025,21:35:00,CNR7882371849,Incomplete,CUST7145,Auto,Kalupur,Satellite,,,,,,,Yes,Customer Demand,,,,,
23-04-2025,02:46:00,CNR7981615181,Success,CUST1166,Prime Plus,Vastrapur,Danilimda,3.21,7.4,,,,,,,629.61,UPI,5.84,3.3,4.2
09-04-2025,18:03:00,CNR6804156943,Success,CUST4000,Prime Plus,Meghaninagar,Odhav,14.69,6.12,,,,,,,307.55,UPI,4.94,4.3,4.6
24-04-2025,18:15:00,CNR5587296755,Success,CUST9974,eBike,Bodakdev,Sabarmati,13.06,12.65,,,,,,,979.98,Wallet,12.16,3.9,3.5
23-04-2025,11:23:00,CNR4982788745,Canceled by Driver,CUST2427,Prime Sedan,Vejalpur,New Ranip,,,,,Yes,More than permitted people in there,,,,,,,
07-04-2025,15:45:00,CNR3316889598,Success,CUST4601,Prime Plus,Kubernagar,Sabarmati,12.08,8.66,,,,,,,64.66,Wallet,14.4,3.1,4.7
17-04-2025,11:43:00,CNR5249093800,Incomplete,CUST9924,eBike,Shahpur,Prahlad Nagar,,,,,,,Yes,Vehicle Breakdown,,,,,
21-04-2025,17:09:00,CNR2979971052,Success,CUST9374,Prime SUV,Chharodi,Navrangpura,6.84,10.35,,,,,,,482.29,Cash,19.48,3.5,3.2
11-04-2025,17:31:00,CNR9613474800,Success,CUST1183,Prime Sedan,Naroda,Manek Chowk,4.74,17.55,,,,,,,449.44,Cash,19.27,4,4.1
18-04-2025,01:24:00,CNR4630225926,Success,CUST8594,Mini,Gomtipur,Vejalpur,14.22,19.81,,,,,,,417.92,Credit Card,24.94,3,3.6
07-04-2025,16:35:00,CNR7695798426,Success,CUST1271,Bike,Paldi,Danilimda,14.61,7.88,,,,,,,379.12,Credit Card,20.13,3.2,3.4
08-04-2025,08:49:00,CNR5789821570,Success,CUST3503,Mini,Vejalpur,Narol,9.39,16.06,,,,,,,568.59,Credit Card,13.72,4,4.8
28-04-2025,12:55:00,CNR1329837251,Success,CUST5045,Prime Sedan,Asarwa,Memnagar,14.11,18.96,,,,,,,432.98,UPI,21.09,4.2,3.9
11-04-2025,00:34:00,CNR9510445957,Success,CUST5660,Bike,Sabarmati,Ellis Bridge,6.16,6.21,,,,,,,524.8,Wallet,3.3,3.3,4.4
02-04-2025,14:44:00,CNR1971396896,Success,CUST9821,Bike,Ranip,New Ranip,14.24,9.26,,,,,,,468.87,UPI,2,3.9,4.1
01-04-2025,07:52:00,CNR4623217277,Incomplete,CUST4142,eBike,Shahpur,Saraspur,,,,,,,Yes,Customer Demand,,,,,
19-04-2025,13:03:00,CNR1304278055,Success,CUST4338,eBike,Manek Chowk,Nikol,8.17,19.5,,,,,,,1160.064,UPI,4.25,3,4.9
04-04-2025,02:13:00,CNR5479814176,Canceled by Customer,CUST1594,Auto,Science City,Navrangpura,,,Yes,Driver asked to cancel,,,,,,,,,
18-04-2025,22:50:00,CNR2298415822,Success,CUST2368,Prime Plus,Amraiwadi,Paldi,14.29,15.54,,,,,,,464.12,Credit Card,4.02,3.9,4.1
27-04-2025,16:22:00,CNR7692271005,Success,CUST8559,Prime SUV,Nikol,Prahlad Nagar,10.42,14.82,,,,,,,1572.54,UPI,9.23,4.2,4.5
21-04-2025,12:24:00,CNR3134155195,Success,CUST3212,Mini,Chandkheda,Vasna,5.48,15.74,,,,,,,309.24,Credit Card,16.82,3,4.2
08-04-2025,11:51:00,CNR9113272625,Success,CUST1679,Mini,Navrangpura,Vatva,4.3,7.99,,,,,,,433.27,Cash,22.15,3.9,4.6
29-04-2025,22:26:00,CNR8897982925,Success,CUST1568,Prime Plus,Ghodasar,Satellite,9.45,9.59,,,,,,,428.56,Debit Card,23.68,3.6,4.9
26-04-2025,07:06:00,CNR6771879755,Success,CUST2310,eBike,Dariapur,Jamialpur,4.47,15.66,,,,,,,289.752,Wallet,4.4,3.5,4.2
05-04-2025,10:45:00,CNR7810720608,Success,CUST1354,eBike,Naroda,Isanpur,10.57,18.01,,,,,,,170.856,Wallet,8.11,4.2,4.3
18-04-2025,12:26:00,CNR5333483476,Canceled by Driver,CUST2278,Prime Sedan,Vejalpur,Chharodi,,,,,Yes,Personal & Car related issue,,,,,,,
18-04-2025,22:16:00,CNR1543042766,Canceled by Driver,CUST5984,Prime Sedan,Ghodasar,Kubernagar,,,,,Yes,Personal & Car related issue,,,,,,,
12-04-2025,16:51:00,CNR4776809134,Success,CUST8270,eBike,Prahlad Nagar,Thaltej,3.52,8.46,,,,,,,380.16,UPI,6.05,3.2,4.5
19-04-2025,20:09:00,CNR7715977171,Success,CUST1185,Prime Plus,Lal Darwaja,Meghaninagar,14.03,16.82,,,,,,,115.584,Cash,19.96,3.7,3.3
04-04-2025,23:24:00,CNR9550314555,Canceled by Driver,CUST8374,Prime Plus,Dariapur,Ghodasar,,,,,Yes,Personal & Car related issue,,,,,,,
23-04-2025,15:03:00,CNR1682847023,Canceled by Driver,CUST1470,eBike,Paldi,Manek Chowk,,,,,Yes,Customer was coughing/sick,,,,,,,
01-04-2025,19:35:00,CNR4144338597,Incomplete,CUST3278,Auto,Maninagar,Satellite,,,,,,,Yes,Customer Demand,,,,,
11-04-2025,17:49:00,CNR1600558556,Success,CUST2917,eBike,Naranpura,Ranip,14.53,11.84,,,,,,,919.16,Cash,14.5,4,3.6
21-04-2025,11:55:00,CNR9915647886,Success,CUST5885,Prime SUV,Odhav,Thaltej,5.88,17.07,,,,,,,388.57,Wallet,24.71,5,4.7
02-04-2025,07:23:00,CNR1401924348,Canceled by Driver,CUST1527,Prime Sedan,Drive-In,Sola,,,,,Yes,Personal & Car related issue,,,,,,,
02-04-2025,18:07:00,CNR5064977978,Success,CUST8947,Auto,Isanpur,Isanpur,4.3,13.58,,,,,,,229.86,Wallet,23.77,3.5,3.5
17-04-2025,17:32:00,CNR9407028915,Success,CUST4464,Mini,Ghodasar,Nikol,3.43,7.94,,,,,,,196.36,Debit Card,12.75,4.6,4
04-04-2025,21:48:00,CNR7556175279,Success,CUST3526,Bike,Bopal,Naroda,4.76,11.47,,,,,,,229.79,Debit Card,14.57,3.2,3.4
24-04-2025,20:49:00,CNR7629779268,Canceled by Customer,CUST6211,Bike,Manek Chowk,Manek Chowk,,,Yes,Driver asked to cancel,,,,,,,,,
27-04-2025,20:30:00,CNR3009362845,Canceled by Customer,CUST9349,eBike,Paldi,Maninagar,,,Yes,Driver is not moving towards pickup location,,,,,,,,,
15-04-2025,16:27:00,CNR1574016494,Success,CUST1829,eBike,Amraiwadi,Chharodi,8.25,14.39,,,,,,,366.03,Debit Card,4.2,3.5,4.5
15-04-2025,11:10:00,CNR9981811752,Canceled by Customer,CUST4812,Mini,Nikol,Bopal,,,Yes,Driver asked to cancel,,,,,,,,,
15-04-2025,15:41:00,CNR1904287103,Success,CUST2360,Auto,Amraiwadi,Narol,9.06,19.13,,,,,,,66.66,Cash,5.69,4.6,4
29-04-2025,05:21:00,CNR8175452055,Success,CUST8464,Prime Sedan,Gomtipur,Isanpur,11.57,16.16,,,,,,,387.47,Wallet,11.18,4,3.9
16-04-2025,03:24:00,CNR9793937643,Canceled by Customer,CUST1257,Prime SUV,New Ranip,Vasna,,,Yes,Driver asked to cancel,,,,,,,,,
29-04-2025,07:54:00,CNR3745392214,Canceled by Driver,CUST3006,Prime Plus,Chharodi,Kalupur,,,,,Yes,Customer was coughing/sick,,,,,,,
26-04-2025,09:25:00,CNR2565898504,Canceled by Customer,CUST3438,Prime Plus,Chandkheda,Narol,,,Yes,Driver is not moving towards pickup location,,,,,,,,,
15-04-2025,14:48:00,CNR3614372300,Incomplete,CUST5475,Prime Plus,Gota,Dariapur,,,,,,,Yes,Customer Demand,,,,,
13-04-2025,18:06:00,CNR7860450921,Canceled by Driver,CUST8988,Prime Plus,Jamialpur,Drive-In,,,,,Yes,More than permitted people in there,,,,,,,
17-04-2025,16:17:00,CNR6197960198,Success,CUST1113,eBike,Amraiwadi,Memnagar,3.88,18.66,,,,,,,418.12,Credit Card,15.84,3.3,3.6
10-04-2025,13:14:00,CNR9700621921,Success,CUST1197,Prime Sedan,Asarwa,Nikol,3.63,15.05,,,,,,,265.56,Debit Card,2.43,4.4,4.1
07-04-2025,11:08:00,CNR3154102549,Success,CUST7603,Prime Plus,Kalupur,Gota,14.49,18.59,,,,,,,453.21,Credit Card,8.01,3.7,4.8
11-04-2025,06:56:00,CNR2044208191,Success,CUST3580,Auto,Drive-In,Naranpura,4.36,11.95,,,,,,,795.37,Wallet,2.16,3.8,4.4
16-04-2025,18:32:00,CNR1396219627,Incomplete,CUST4564,Prime SUV,Isanpur,Satellite,,,,,,,Yes,Vehicle Breakdown,,,,,
23-04-2025,21:33:00,CNR6605165092,Incomplete,CUST6365,Auto,Kubernagar,Chharodi,,,,,,,Yes,Other Issue,,,,,
05-04-2025,01:52:00,CNR6268461913,Canceled by Driver,CUST2442,Prime SUV,Ghodasar,Gota,,,,,Yes,Customer related issue,,,,,,,
23-04-2025,10:40:00,CNR4342579384,Canceled by Customer,CUST7510,Auto,Maninagar,Naroda,,,Yes,AC is Not working,,,,,,,,,
09-04-2025,20:00:00,CNR7705989891,Canceled by Driver,CUST8007,Prime Plus,Chharodi,Amraiwadi,,,,,Yes,Customer related issue,,,,,,,
23-04-2025,17:01:00,CNR2013553063,Canceled by Driver,CUST1745,Auto,Behrampura,Sola,,,,,Yes,Customer was coughing/sick,,,,,,,
30-04-2025,00:40:00,CNR3643259286,Success,CUST9433,Bike,Naroda,Juhapura,14.01,19.53,,,,,,,976.86,UPI,12.85,4.3,4.8
05-04-2025,09:34:00,CNR9824049918,Success,CUST4772,Prime SUV,Ghodasar,Kubernagar,4.98,8.31,,,,,,,309.636,UPI,10.38,4.8,3.5
